"Plot Title: SINDI061424"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20642776, SEN S/N: 20642776)","Temp, °C (LGR S/N: 20642776, SEN S/N: 20642776)","Coupler Detached (LGR S/N: 20642776)","Coupler Attached (LGR S/N: 20642776)","Host Connected (LGR S/N: 20642776)","Stopped (LGR S/N: 20642776)","End Of File (LGR S/N: 20642776)"
1,06/14/24 03:00:00 PM,96.322,30.356,Logged,,,,
2,06/14/24 03:15:00 PM,96.335,28.655,,,,,
3,06/14/24 03:30:00 PM,96.353,28.555,,,,,
4,06/14/24 03:45:00 PM,96.350,28.456,,,,,
5,06/14/24 04:00:00 PM,96.348,28.357,,,,,
6,06/14/24 04:15:00 PM,96.334,28.159,,,,,
7,06/14/24 04:30:00 PM,96.379,27.961,,,,,
8,06/14/24 04:45:00 PM,96.397,27.862,,,,,
9,06/14/24 05:00:00 PM,96.423,27.665,,,,,
10,06/14/24 05:15:00 PM,96.411,27.567,,,,,
11,06/14/24 05:30:00 PM,96.456,27.370,,,,,
12,06/14/24 05:45:00 PM,96.494,27.272,,,,,
13,06/14/24 06:00:00 PM,96.482,27.173,,,,,
14,06/14/24 06:15:00 PM,96.500,27.075,,,,,
15,06/14/24 06:30:00 PM,96.548,26.977,,,,,
16,06/14/24 06:45:00 PM,96.515,26.879,,,,,
17,06/14/24 07:00:00 PM,96.553,26.781,,,,,
18,06/14/24 07:15:00 PM,96.591,26.683,,,,,
19,06/14/24 07:30:00 PM,96.609,26.585,,,,,
20,06/14/24 07:45:00 PM,96.617,26.488,,,,,
21,06/14/24 08:00:00 PM,96.614,26.390,,,,,
22,06/14/24 08:15:00 PM,96.632,26.292,,,,,
23,06/14/24 08:30:00 PM,96.662,26.292,,,,,
24,06/14/24 08:45:00 PM,96.660,26.195,,,,,
25,06/14/24 09:00:00 PM,96.668,26.097,,,,,
26,06/14/24 09:15:00 PM,96.655,26.000,,,,,
27,06/14/24 09:30:00 PM,96.643,25.902,,,,,
28,06/14/24 09:45:00 PM,96.663,25.902,,,,,
29,06/14/24 10:00:00 PM,96.661,25.805,,,,,
30,06/14/24 10:15:00 PM,96.678,25.708,,,,,
31,06/14/24 10:30:00 PM,96.678,25.708,,,,,
32,06/14/24 10:45:00 PM,96.666,25.610,,,,,
33,06/14/24 11:00:00 PM,96.684,25.513,,,,,
34,06/14/24 11:15:00 PM,96.663,25.513,,,,,
35,06/14/24 11:30:00 PM,96.674,25.513,,,,,
36,06/14/24 11:45:00 PM,96.661,25.416,,,,,
37,06/15/24 12:00:00 AM,96.651,25.416,,,,,
38,06/15/24 12:15:00 AM,96.649,25.319,,,,,
39,06/15/24 12:30:00 AM,96.638,25.319,,,,,
40,06/15/24 12:45:00 AM,96.646,25.222,,,,,
41,06/15/24 01:00:00 AM,96.616,25.222,,,,,
42,06/15/24 01:15:00 AM,96.624,25.125,,,,,
43,06/15/24 01:30:00 AM,96.624,25.125,,,,,
44,06/15/24 01:45:00 AM,96.624,25.125,,,,,
45,06/15/24 02:00:00 AM,96.601,25.028,,,,,
46,06/15/24 02:15:00 AM,96.611,25.028,,,,,
47,06/15/24 02:30:00 AM,96.631,25.028,,,,,
48,06/15/24 02:45:00 AM,96.609,24.931,,,,,
49,06/15/24 03:00:00 AM,96.609,24.931,,,,,
50,06/15/24 03:15:00 AM,96.616,24.835,,,,,
51,06/15/24 03:30:00 AM,96.656,24.835,,,,,
52,06/15/24 03:45:00 AM,96.646,24.835,,,,,
53,06/15/24 04:00:00 AM,96.624,24.738,,,,,
54,06/15/24 04:15:00 AM,96.634,24.738,,,,,
55,06/15/24 04:30:00 AM,96.664,24.738,,,,,
56,06/15/24 04:45:00 AM,96.674,24.738,,,,,
57,06/15/24 05:00:00 AM,96.682,24.641,,,,,
58,06/15/24 05:15:00 AM,96.682,24.641,,,,,
59,06/15/24 05:30:00 AM,96.702,24.641,,,,,
60,06/15/24 05:45:00 AM,96.712,24.641,,,,,
61,06/15/24 06:00:00 AM,96.712,24.641,,,,,
62,06/15/24 06:15:00 AM,96.752,24.641,,,,,
63,06/15/24 06:30:00 AM,96.780,24.545,,,,,
64,06/15/24 06:45:00 AM,96.803,24.641,,,,,
65,06/15/24 07:00:00 AM,96.833,24.641,,,,,
66,06/15/24 07:15:00 AM,96.823,24.641,,,,,
67,06/15/24 07:30:00 AM,96.853,24.641,,,,,
68,06/15/24 07:45:00 AM,96.866,24.738,,,,,
69,06/15/24 08:00:00 AM,96.876,24.738,,,,,
70,06/15/24 08:15:00 AM,96.871,24.931,,,,,
71,06/15/24 08:30:00 AM,96.853,25.028,,,,,
72,06/15/24 08:45:00 AM,96.855,25.125,,,,,
73,06/15/24 09:00:00 AM,96.828,25.222,,,,,
74,06/15/24 09:15:00 AM,96.832,25.416,,,,,
75,06/15/24 09:30:00 AM,96.815,25.513,,,,,
76,06/15/24 09:45:00 AM,96.789,25.708,,,,,
77,06/15/24 10:00:00 AM,96.784,25.902,,,,,
78,06/15/24 10:15:00 AM,96.756,26.000,,,,,
79,06/15/24 10:30:00 AM,96.748,26.097,,,,,
80,06/15/24 10:45:00 AM,96.723,26.292,,,,,
81,06/15/24 11:00:00 AM,96.695,26.390,,,,,
82,06/15/24 11:15:00 AM,96.667,26.488,,,,,
83,06/15/24 11:30:00 AM,96.642,26.683,,,,,
84,06/15/24 11:45:00 AM,96.624,26.781,,,,,
85,06/15/24 12:00:00 PM,96.586,26.879,,,,,
86,06/15/24 12:15:00 PM,96.578,26.977,,,,,
87,06/15/24 12:30:00 PM,96.532,27.173,,,,,
88,06/15/24 12:45:00 PM,96.497,27.370,,,,,
89,06/15/24 01:00:00 PM,96.456,27.764,,,,,
90,06/15/24 01:15:00 PM,96.414,28.159,,,,,
91,06/15/24 01:30:00 PM,96.381,28.456,,,,,
92,06/15/24 01:45:00 PM,96.343,28.555,,,,,
93,06/15/24 02:00:00 PM,96.297,28.754,,,,,
94,06/15/24 02:15:00 PM,96.309,28.853,,,,,
95,06/15/24 02:30:00 PM,96.293,29.053,,,,,
96,06/15/24 02:45:00 PM,96.233,29.053,,,,,
97,06/15/24 03:00:00 PM,96.233,29.053,,,,,
98,06/15/24 03:15:00 PM,96.202,29.053,,,,,
99,06/15/24 03:30:00 PM,96.220,28.953,,,,,
100,06/15/24 03:45:00 PM,96.218,28.853,,,,,
101,06/15/24 04:00:00 PM,96.246,28.754,,,,,
102,06/15/24 04:15:00 PM,96.239,28.456,,,,,
103,06/15/24 04:30:00 PM,96.227,28.357,,,,,
104,06/15/24 04:45:00 PM,96.233,28.159,,,,,
105,06/15/24 05:00:00 PM,96.258,27.961,,,,,
106,06/15/24 05:15:00 PM,96.254,27.764,,,,,
107,06/15/24 05:30:00 PM,96.302,27.665,,,,,
108,06/15/24 05:45:00 PM,96.317,27.468,,,,,
109,06/15/24 06:00:00 PM,96.356,27.370,,,,,
110,06/15/24 06:15:00 PM,96.371,27.173,,,,,
111,06/15/24 06:30:00 PM,96.369,27.075,,,,,
112,06/15/24 06:45:00 PM,96.397,26.977,,,,,
113,06/15/24 07:00:00 PM,96.425,26.879,,,,,
114,06/15/24 07:15:00 PM,96.452,26.781,,,,,
115,06/15/24 07:30:00 PM,96.480,26.683,,,,,
116,06/15/24 07:45:00 PM,96.511,26.683,,,,,
117,06/15/24 08:00:00 PM,96.508,26.585,,,,,
118,06/15/24 08:15:00 PM,96.518,26.585,,,,,
119,06/15/24 08:30:00 PM,96.536,26.488,,,,,
120,06/15/24 08:45:00 PM,96.544,26.390,,,,,
121,06/15/24 09:00:00 PM,96.564,26.390,,,,,
122,06/15/24 09:15:00 PM,96.582,26.292,,,,,
123,06/15/24 09:30:00 PM,96.582,26.292,,,,,
124,06/15/24 09:45:00 PM,96.559,26.195,,,,,
125,06/15/24 10:00:00 PM,96.537,26.097,,,,,
126,06/15/24 10:15:00 PM,96.527,26.097,,,,,
127,06/15/24 10:30:00 PM,96.504,26.000,,,,,
128,06/15/24 10:45:00 PM,96.492,25.902,,,,,
129,06/15/24 11:00:00 PM,96.479,25.805,,,,,
130,06/15/24 11:15:00 PM,96.469,25.805,,,,,
131,06/15/24 11:30:00 PM,96.477,25.708,,,,,
132,06/15/24 11:45:00 PM,96.464,25.610,,,,,
133,06/16/24 12:00:00 AM,96.484,25.610,,,,,
134,06/16/24 12:15:00 AM,96.432,25.513,,,,,
135,06/16/24 12:30:00 AM,96.422,25.513,,,,,
136,06/16/24 12:45:00 AM,96.429,25.416,,,,,
137,06/16/24 01:00:00 AM,96.457,25.319,,,,,
138,06/16/24 01:15:00 AM,96.576,25.222,,,,,
139,06/16/24 01:30:00 AM,96.674,25.125,,,,,
140,06/16/24 01:45:00 AM,96.752,25.028,,,,,
141,06/16/24 02:00:00 AM,96.790,24.931,,,,,
142,06/16/24 02:15:00 AM,97.090,24.835,,,,,
143,06/16/24 02:30:00 AM,98.186,24.738,,,,,
144,06/16/24 02:45:00 AM,100.055,24.448,,,,,
145,06/16/24 03:00:00 AM,100.897,23.869,,,,,
146,06/16/24 03:15:00 AM,99.147,23.677,,,,,
147,06/16/24 03:30:00 AM,100.922,23.677,,,,,
148,06/16/24 03:45:00 AM,105.749,23.581,,,,,
149,06/16/24 04:00:00 AM,106.896,23.388,,,,,
150,06/16/24 04:15:00 AM,107.855,23.292,,,,,
151,06/16/24 04:30:00 AM,108.955,23.196,,,,,
152,06/16/24 04:45:00 AM,108.844,23.196,,,,,
153,06/16/24 05:00:00 AM,107.535,23.100,,,,,
154,06/16/24 05:15:00 AM,107.161,23.100,,,,,
155,06/16/24 05:30:00 AM,106.706,23.100,,,,,
156,06/16/24 05:45:00 AM,105.806,23.100,,,,,
157,06/16/24 06:00:00 AM,105.088,23.100,,,,,
158,06/16/24 06:15:00 AM,103.969,23.196,,,,,
159,06/16/24 06:30:00 AM,103.484,23.196,,,,,
160,06/16/24 06:45:00 AM,103.060,23.196,,,,,
161,06/16/24 07:00:00 AM,103.241,23.196,,,,,
162,06/16/24 07:15:00 AM,103.858,23.196,,,,,
163,06/16/24 07:30:00 AM,104.474,23.196,,,,,
164,06/16/24 07:45:00 AM,105.080,23.196,,,,,
165,06/16/24 08:00:00 AM,105.649,23.292,,,,,
166,06/16/24 08:15:00 AM,106.216,23.292,,,,,
167,06/16/24 08:30:00 AM,106.610,23.292,,,,,
168,06/16/24 08:45:00 AM,107.156,23.292,,,,,
169,06/16/24 09:00:00 AM,107.359,23.292,,,,,
170,06/16/24 09:15:00 AM,107.420,23.292,,,,,
171,06/16/24 09:30:00 AM,106.957,23.388,,,,,
172,06/16/24 09:45:00 AM,106.208,23.388,,,,,
173,06/16/24 10:00:00 AM,105.046,23.388,,,,,
174,06/16/24 10:15:00 AM,103.742,23.388,,,,,
175,06/16/24 10:30:00 AM,102.560,23.388,,,,,
176,06/16/24 10:45:00 AM,101.533,23.484,,,,,
177,06/16/24 11:00:00 AM,100.584,23.484,,,,,
178,06/16/24 11:15:00 AM,100.274,23.581,,,,,
179,06/16/24 11:30:00 AM,99.648,23.581,,,,,
180,06/16/24 11:45:00 AM,99.318,23.677,,,,,
181,06/16/24 12:00:00 PM,99.361,23.773,,,,,
182,06/16/24 12:15:00 PM,99.112,23.869,,,,,
183,06/16/24 12:30:00 PM,98.859,23.869,,,,,
184,06/16/24 12:45:00 PM,98.678,23.869,,,,,
185,06/16/24 01:00:00 PM,98.428,23.966,,,,,
186,06/16/24 01:15:00 PM,96.528,24.545,,,,,
187,06/16/24 01:30:00 PM,96.558,25.319,,,,,
188,06/16/24 01:45:00 PM,96.535,25.222,,,,,
189,06/16/24 02:00:00 PM,96.492,25.125,,,,,
190,06/16/24 02:15:00 PM,96.492,25.125,,,,,
191,06/16/24 02:30:00 PM,96.472,25.125,,,,,
192,06/16/24 02:45:00 PM,96.472,25.125,,,,,
193,06/16/24 03:00:00 PM,96.467,24.931,,,,,
194,06/16/24 03:15:00 PM,96.445,24.835,,,,,
195,06/16/24 03:30:00 PM,96.463,24.738,,,,,
196,06/16/24 03:45:00 PM,96.463,24.738,,,,,
197,06/16/24 04:00:00 PM,96.463,24.738,,,,,
198,06/16/24 04:15:00 PM,96.450,24.641,,,,,
199,06/16/24 04:30:00 PM,96.455,24.448,,,,,
200,06/16/24 04:45:00 PM,96.440,24.255,,,,,
201,06/16/24 05:00:00 PM,96.448,24.158,,,,,
202,06/16/24 05:15:00 PM,96.455,24.062,,,,,
203,06/16/24 05:30:00 PM,96.460,23.869,,,,,
204,06/16/24 05:45:00 PM,96.488,23.773,,,,,
205,06/16/24 06:00:00 PM,96.506,23.677,,,,,
206,06/16/24 06:15:00 PM,96.521,23.484,,,,,
207,06/16/24 06:30:00 PM,96.528,23.388,,,,,
208,06/16/24 06:45:00 PM,96.546,23.292,,,,,
209,06/16/24 07:00:00 PM,96.586,23.292,,,,,
210,06/16/24 07:15:00 PM,96.604,23.196,,,,,
211,06/16/24 07:30:00 PM,96.622,23.100,,,,,
212,06/16/24 07:45:00 PM,96.642,23.100,,,,,
213,06/16/24 08:00:00 PM,96.659,23.004,,,,,
214,06/16/24 08:15:00 PM,96.669,23.004,,,,,
215,06/16/24 08:30:00 PM,96.667,22.908,,,,,
216,06/16/24 08:45:00 PM,96.687,22.908,,,,,
217,06/16/24 09:00:00 PM,96.705,22.812,,,,,
218,06/16/24 09:15:00 PM,96.702,22.717,,,,,
219,06/16/24 09:30:00 PM,96.712,22.717,,,,,
220,06/16/24 09:45:00 PM,96.712,22.717,,,,,
221,06/16/24 10:00:00 PM,96.710,22.621,,,,,
222,06/16/24 10:15:00 PM,96.699,22.621,,,,,
223,06/16/24 10:30:00 PM,96.689,22.621,,,,,
224,06/16/24 10:45:00 PM,96.699,22.621,,,,,
225,06/16/24 11:00:00 PM,96.699,22.621,,,,,
226,06/16/24 11:15:00 PM,96.677,22.525,,,,,
227,06/16/24 11:30:00 PM,96.664,22.429,,,,,
228,06/16/24 11:45:00 PM,96.644,22.429,,,,,
229,06/17/24 12:00:00 AM,96.621,22.333,,,,,
230,06/17/24 12:15:00 AM,96.621,22.333,,,,,
231,06/17/24 12:30:00 AM,96.581,22.333,,,,,
232,06/17/24 12:45:00 AM,96.588,22.238,,,,,
233,06/17/24 01:00:00 AM,96.568,22.238,,,,,
234,06/17/24 01:15:00 AM,96.558,22.238,,,,,
235,06/17/24 01:30:00 AM,96.528,22.238,,,,,
236,06/17/24 01:45:00 AM,96.525,22.142,,,,,
237,06/17/24 02:00:00 AM,96.515,22.142,,,,,
238,06/17/24 02:15:00 AM,96.485,22.142,,,,,
239,06/17/24 02:30:00 AM,96.473,22.046,,,,,
240,06/17/24 02:45:00 AM,96.483,22.046,,,,,
241,06/17/24 03:00:00 AM,96.462,22.046,,,,,
242,06/17/24 03:15:00 AM,96.470,21.951,,,,,
243,06/17/24 03:30:00 AM,96.457,21.855,,,,,
244,06/17/24 03:45:00 AM,96.457,21.855,,,,,
245,06/17/24 04:00:00 AM,96.465,21.760,,,,,
246,06/17/24 04:15:00 AM,96.475,21.760,,,,,
247,06/17/24 04:30:00 AM,96.482,21.664,,,,,
248,06/17/24 04:45:00 AM,96.490,21.569,,,,,
249,06/17/24 05:00:00 AM,96.490,21.569,,,,,
250,06/17/24 05:15:00 AM,96.467,21.473,,,,,
251,06/17/24 05:30:00 AM,96.454,21.378,,,,,
252,06/17/24 05:45:00 AM,96.462,21.282,,,,,
253,06/17/24 06:00:00 AM,96.472,21.282,,,,,
254,06/17/24 06:15:00 AM,96.472,21.282,,,,,
255,06/17/24 06:30:00 AM,96.484,21.378,,,,,
256,06/17/24 06:45:00 AM,96.497,21.473,,,,,
257,06/17/24 07:00:00 AM,96.512,21.664,,,,,
258,06/17/24 07:15:00 AM,96.520,21.951,,,,,
259,06/17/24 07:30:00 AM,96.508,22.238,,,,,
260,06/17/24 07:45:00 AM,96.523,22.429,,,,,
261,06/17/24 08:00:00 AM,96.541,22.717,,,,,
262,06/17/24 08:15:00 AM,96.531,23.100,,,,,
263,06/17/24 08:30:00 AM,96.534,23.581,,,,,
264,06/17/24 08:45:00 AM,96.536,24.062,,,,,
265,06/17/24 09:00:00 AM,96.528,24.545,,,,,
266,06/17/24 09:15:00 AM,96.528,24.931,,,,,
267,06/17/24 09:30:00 AM,96.535,25.222,,,,,
268,06/17/24 09:45:00 AM,96.532,25.513,,,,,
269,06/17/24 10:00:00 AM,96.522,25.902,,,,,
270,06/17/24 10:15:00 AM,96.499,26.195,,,,,
271,06/17/24 10:30:00 AM,96.496,26.488,,,,,
272,06/17/24 10:45:00 AM,96.495,26.879,,,,,
273,06/17/24 11:00:00 AM,96.482,27.173,,,,,
274,06/17/24 11:15:00 AM,96.459,27.468,,,,,
275,06/17/24 11:30:00 AM,96.443,27.665,,,,,
276,06/17/24 11:45:00 AM,96.438,27.862,,,,,
277,06/17/24 12:00:00 PM,96.402,28.060,,,,,
278,06/17/24 12:15:00 PM,96.381,28.456,,,,,
279,06/17/24 12:30:00 PM,96.357,28.754,,,,,
280,06/17/24 12:45:00 PM,96.334,29.053,,,,,
281,06/17/24 01:00:00 PM,96.310,29.352,,,,,
282,06/17/24 01:15:00 PM,96.274,29.552,,,,,
283,06/17/24 01:30:00 PM,96.248,29.752,,,,,
284,06/17/24 01:45:00 PM,96.210,29.853,,,,,
285,06/17/24 02:00:00 PM,96.184,30.054,,,,,
286,06/17/24 02:15:00 PM,96.156,30.154,,,,,
287,06/17/24 02:30:00 PM,96.138,30.255,,,,,
288,06/17/24 02:45:00 PM,96.140,30.356,,,,,
289,06/17/24 03:00:00 PM,96.110,30.356,,,,,
290,06/17/24 03:15:00 PM,96.110,30.356,,,,,
291,06/17/24 03:30:00 PM,96.100,30.356,,,,,
292,06/17/24 03:45:00 PM,96.096,30.154,,,,,
293,06/17/24 04:00:00 PM,96.101,29.953,,,,,
294,06/17/24 04:15:00 PM,96.077,29.752,,,,,
295,06/17/24 04:30:00 PM,96.090,29.452,,,,,
296,06/17/24 04:45:00 PM,96.094,29.152,,,,,
297,06/17/24 05:00:00 PM,96.097,28.853,,,,,
298,06/17/24 05:15:00 PM,96.118,28.456,,,,,
299,06/17/24 05:30:00 PM,96.130,28.060,,,,,
300,06/17/24 05:45:00 PM,96.151,27.665,,,,,
301,06/17/24 06:00:00 PM,96.172,27.272,,,,,
302,06/17/24 06:15:00 PM,96.223,26.879,,,,,
303,06/17/24 06:30:00 PM,96.236,26.585,,,,,
304,06/17/24 06:45:00 PM,96.259,26.292,,,,,
305,06/17/24 07:00:00 PM,96.292,26.000,,,,,
306,06/17/24 07:15:00 PM,96.308,25.805,,,,,
307,06/17/24 07:30:00 PM,96.315,25.708,,,,,
308,06/17/24 07:45:00 PM,96.333,25.610,,,,,
309,06/17/24 08:00:00 PM,96.369,25.416,,,,,
310,06/17/24 08:15:00 PM,96.376,25.319,,,,,
311,06/17/24 08:30:00 PM,96.384,25.222,,,,,
312,06/17/24 08:45:00 PM,96.384,25.222,,,,,
313,06/17/24 09:00:00 PM,96.392,25.125,,,,,
314,06/17/24 09:15:00 PM,96.409,25.028,,,,,
315,06/17/24 09:30:00 PM,96.437,24.931,,,,,
316,06/17/24 09:45:00 PM,96.445,24.835,,,,,
317,06/17/24 10:00:00 PM,96.445,24.835,,,,,
318,06/17/24 10:15:00 PM,96.432,24.738,,,,,
319,06/17/24 10:30:00 PM,96.440,24.641,,,,,
320,06/17/24 10:45:00 PM,96.440,24.641,,,,,
321,06/17/24 11:00:00 PM,96.407,24.545,,,,,
322,06/17/24 11:15:00 PM,96.365,24.448,,,,,
323,06/17/24 11:30:00 PM,96.362,24.351,,,,,
324,06/17/24 11:45:00 PM,96.339,24.255,,,,,
325,06/18/24 12:00:00 AM,96.337,24.158,,,,,
326,06/18/24 12:15:00 AM,96.327,24.158,,,,,
327,06/18/24 12:30:00 AM,96.324,24.062,,,,,
328,06/18/24 12:45:00 AM,96.322,23.966,,,,,
329,06/18/24 01:00:00 AM,96.319,23.869,,,,,
330,06/18/24 01:15:00 AM,96.340,23.869,,,,,
331,06/18/24 01:30:00 AM,96.307,23.773,,,,,
332,06/18/24 01:45:00 AM,96.284,23.677,,,,,
333,06/18/24 02:00:00 AM,96.272,23.581,,,,,
334,06/18/24 02:15:00 AM,96.259,23.484,,,,,
335,06/18/24 02:30:00 AM,96.257,23.388,,,,,
336,06/18/24 02:45:00 AM,96.246,23.388,,,,,
337,06/18/24 03:00:00 AM,96.254,23.292,,,,,
338,06/18/24 03:15:00 AM,96.264,23.292,,,,,
339,06/18/24 03:30:00 AM,96.274,23.292,,,,,
340,06/18/24 03:45:00 AM,96.272,23.196,,,,,
341,06/18/24 04:00:00 AM,96.312,23.196,,,,,
342,06/18/24 04:15:00 AM,96.299,23.100,,,,,
343,06/18/24 04:30:00 AM,96.327,23.004,,,,,
344,06/18/24 04:45:00 AM,96.317,23.004,,,,,
345,06/18/24 05:00:00 AM,96.314,22.908,,,,,
346,06/18/24 05:15:00 AM,96.332,22.812,,,,,
347,06/18/24 05:30:00 AM,96.339,22.717,,,,,
348,06/18/24 05:45:00 AM,96.339,22.717,,,,,
349,06/18/24 06:00:00 AM,96.329,22.717,,,,,
350,06/18/24 06:15:00 AM,96.360,22.717,,,,,
351,06/18/24 06:30:00 AM,96.372,22.812,,,,,
352,06/18/24 06:45:00 AM,96.405,22.908,,,,,
353,06/18/24 07:00:00 AM,96.428,23.004,,,,,
354,06/18/24 07:15:00 AM,96.430,23.100,,,,,
355,06/18/24 07:30:00 AM,96.443,23.196,,,,,
356,06/18/24 07:45:00 AM,96.428,23.388,,,,,
357,06/18/24 08:00:00 AM,96.430,23.484,,,,,
358,06/18/24 08:15:00 AM,96.415,23.677,,,,,
359,06/18/24 08:30:00 AM,96.433,23.966,,,,,
360,06/18/24 08:45:00 AM,96.420,24.255,,,,,
361,06/18/24 09:00:00 AM,96.407,24.545,,,,,
362,06/18/24 09:15:00 AM,96.397,24.931,,,,,
363,06/18/24 09:30:00 AM,96.397,25.319,,,,,
364,06/18/24 09:45:00 AM,96.378,25.805,,,,,
365,06/18/24 10:00:00 AM,96.378,26.195,,,,,
366,06/18/24 10:15:00 AM,96.359,26.683,,,,,
367,06/18/24 10:30:00 AM,96.336,26.977,,,,,
368,06/18/24 10:45:00 AM,96.305,27.370,,,,,
369,06/18/24 11:00:00 AM,96.272,27.665,,,,,
370,06/18/24 11:15:00 AM,96.238,27.961,,,,,
371,06/18/24 11:30:00 AM,96.220,28.060,,,,,
372,06/18/24 11:45:00 AM,96.177,28.357,,,,,
373,06/18/24 12:00:00 PM,96.139,28.456,,,,,
374,06/18/24 12:15:00 PM,96.113,28.655,,,,,
375,06/18/24 12:30:00 PM,96.097,28.853,,,,,
376,06/18/24 12:45:00 PM,96.051,29.053,,,,,
377,06/18/24 01:00:00 PM,96.025,29.252,,,,,
378,06/18/24 01:15:00 PM,96.014,29.652,,,,,
379,06/18/24 01:30:00 PM,95.996,29.752,,,,,
380,06/18/24 01:45:00 PM,95.980,29.953,,,,,
381,06/18/24 02:00:00 PM,95.972,30.054,,,,,
382,06/18/24 02:15:00 PM,95.952,30.054,,,,,
383,06/18/24 02:30:00 PM,95.914,30.154,,,,,
384,06/18/24 02:45:00 PM,95.906,30.255,,,,,
385,06/18/24 03:00:00 PM,95.908,30.356,,,,,
386,06/18/24 03:15:00 PM,95.900,30.457,,,,,
387,06/18/24 03:30:00 PM,95.920,30.457,,,,,
388,06/18/24 03:45:00 PM,95.914,30.154,,,,,
389,06/18/24 04:00:00 PM,95.938,29.853,,,,,
390,06/18/24 04:15:00 PM,95.929,29.452,,,,,
391,06/18/24 04:30:00 PM,95.940,29.053,,,,,
392,06/18/24 04:45:00 PM,95.944,28.754,,,,,
393,06/18/24 05:00:00 PM,95.967,28.456,,,,,
394,06/18/24 05:15:00 PM,95.988,28.060,,,,,
395,06/18/24 05:30:00 PM,96.002,27.764,,,,,
396,06/18/24 05:45:00 PM,96.023,27.370,,,,,
397,06/18/24 06:00:00 PM,96.028,27.173,,,,,
398,06/18/24 06:15:00 PM,96.062,26.879,,,,,
399,06/18/24 06:30:00 PM,96.097,26.683,,,,,
400,06/18/24 06:45:00 PM,96.113,26.488,,,,,
401,06/18/24 07:00:00 PM,96.138,26.292,,,,,
402,06/18/24 07:15:00 PM,96.154,26.097,,,,,
403,06/18/24 07:30:00 PM,96.149,25.902,,,,,
404,06/18/24 07:45:00 PM,96.195,25.708,,,,,
405,06/18/24 08:00:00 PM,96.202,25.610,,,,,
406,06/18/24 08:15:00 PM,96.210,25.513,,,,,
407,06/18/24 08:30:00 PM,96.225,25.319,,,,,
408,06/18/24 08:45:00 PM,96.243,25.222,,,,,
409,06/18/24 09:00:00 PM,96.241,25.125,,,,,
410,06/18/24 09:15:00 PM,96.236,24.931,,,,,
411,06/18/24 09:30:00 PM,96.253,24.835,,,,,
412,06/18/24 09:45:00 PM,96.251,24.738,,,,,
413,06/18/24 10:00:00 PM,96.251,24.738,,,,,
414,06/18/24 10:15:00 PM,96.251,24.738,,,,,
415,06/18/24 10:30:00 PM,96.251,24.738,,,,,
416,06/18/24 10:45:00 PM,96.238,24.641,,,,,
417,06/18/24 11:00:00 PM,96.259,24.641,,,,,
418,06/18/24 11:15:00 PM,96.246,24.545,,,,,
419,06/18/24 11:30:00 PM,96.256,24.545,,,,,
420,06/18/24 11:45:00 PM,96.234,24.448,,,,,
421,06/19/24 12:00:00 AM,96.223,24.448,,,,,
422,06/19/24 12:15:00 AM,96.223,24.448,,,,,
423,06/19/24 12:30:00 AM,96.211,24.351,,,,,
424,06/19/24 12:45:00 AM,96.201,24.351,,,,,
425,06/19/24 01:00:00 AM,96.211,24.351,,,,,
426,06/19/24 01:15:00 AM,96.201,24.351,,,,,
427,06/19/24 01:30:00 AM,96.188,24.255,,,,,
428,06/19/24 01:45:00 AM,96.196,24.158,,,,,
429,06/19/24 02:00:00 AM,96.203,24.062,,,,,
430,06/19/24 02:15:00 AM,96.211,23.966,,,,,
431,06/19/24 02:30:00 AM,96.231,23.966,,,,,
432,06/19/24 02:45:00 AM,96.209,23.869,,,,,
433,06/19/24 03:00:00 AM,96.226,23.773,,,,,
434,06/19/24 03:15:00 AM,96.244,23.677,,,,,
435,06/19/24 03:30:00 AM,96.262,23.581,,,,,
436,06/19/24 03:45:00 AM,96.259,23.484,,,,,
437,06/19/24 04:00:00 AM,96.287,23.388,,,,,
438,06/19/24 04:15:00 AM,96.297,23.388,,,,,
439,06/19/24 04:30:00 AM,96.307,23.388,,,,,
440,06/19/24 04:45:00 AM,96.325,23.292,,,,,
441,06/19/24 05:00:00 AM,96.335,23.292,,,,,
442,06/19/24 05:15:00 AM,96.355,23.292,,,,,
443,06/19/24 05:30:00 AM,96.362,23.196,,,,,
444,06/19/24 05:45:00 AM,96.362,23.196,,,,,
445,06/19/24 06:00:00 AM,96.413,23.196,,,,,
446,06/19/24 06:15:00 AM,96.423,23.196,,,,,
447,06/19/24 06:30:00 AM,96.423,23.196,,,,,
448,06/19/24 06:45:00 AM,96.453,23.196,,,,,
449,06/19/24 07:00:00 AM,96.476,23.292,,,,,
450,06/19/24 07:15:00 AM,96.481,23.484,,,,,
451,06/19/24 07:30:00 AM,96.473,23.581,,,,,
452,06/19/24 07:45:00 AM,96.476,23.677,,,,,
453,06/19/24 08:00:00 AM,96.493,23.966,,,,,
454,06/19/24 08:15:00 AM,96.503,24.351,,,,,
455,06/19/24 08:30:00 AM,96.525,24.835,,,,,
456,06/19/24 08:45:00 AM,96.525,25.222,,,,,
457,06/19/24 09:00:00 AM,96.510,25.416,,,,,
458,06/19/24 09:15:00 AM,96.525,25.610,,,,,
459,06/19/24 09:30:00 AM,96.507,25.708,,,,,
460,06/19/24 09:45:00 AM,96.479,25.805,,,,,
